date,open,high,low,close,volume,daily_return,rsi,macd,macd_signal,target,SMA_10,SMA_50,y_pred_crossover,y_pred_rsi,y_pred,y_pred_best,y_pred_xgb,y_pred_svm
2014-05-07,595.25,597.29,587.73,592.33,10102300.0,-0.0034992681818944993,69.97125733165397,17.684460907653488,13.310197889656811,-1,588.798,542.061578,1,0,0,0,0,0
2014-05-08,588.25,594.41,586.4,587.99,8224900.0,-0.007326996775446126,66.30840967016809,17.056705871822487,14.059499486089948,-1,590.8199999999999,543.474378,1,0,0,0,0,0
2014-05-09,584.54,586.25,580.33,585.5425,10414200.0,-0.004162485756560419,64.26529228104701,16.175254423558158,14.48265047358359,1,592.1802500000001,544.631828,1,0,0,0,0,0
2014-05-12,587.49,593.66,587.4,592.83,7614600.0,0.01244572341034167,67.47847997295347,15.88166420712821,14.762453220292516,1,592.05425,545.963628,1,0,0,0,0,0
2014-05-13,592.0,594.54,590.7,593.76,5704900.0,0.0015687465209248685,67.87546287603028,15.54484379018595,14.918931334271203,0,592.19725,547.283628,1,0,0,0,0,0
2014-05-14,592.43,597.4,591.74,593.87,5943000.0,0.00018526003772567634,67.92533496010306,15.112578861924248,14.957660839801813,-1,592.5752500000001,548.5362279999999,1,0,0,0,0,0
2014-05-15,594.7,596.6,588.04,588.82,8244500.0,-0.008503544546786257,63.083398388374455,14.198837634802658,14.805896198801983,1,592.30925,549.6654279999999,1,0,0,0,0,0
2014-05-16,588.63,597.53,585.4,597.51,9866300.0,0.014758330219761362,67.39102049221384,14.014352768712456,14.647587512784078,1,592.80225,551.000628,1,0,0,0,0,0
2014-05-19,597.85,607.33,597.33,604.59,11348400.0,0.011849174072400492,70.41946785181241,14.274891944639307,14.573048399155125,0,593.16525,552.4836280000001,1,0,0,0,0,0
2014-05-20,604.51,606.4,600.73,604.71,8387000.0,0.00019848161564040012,70.46952728088618,14.325913897919463,14.523621498907994,1,594.19525,553.959428,1,0,0,0,0,0
2014-05-21,603.83,606.7,602.06,606.31,7030700.0,0.002645896380082835,71.17008936037068,14.33026541233653,14.484950281593703,1,595.59325,555.363828,1,0,0,0,0,0
2014-05-22,606.6,609.85,604.1,607.27,7170000.0,0.0015833484521119434,71.60534929356814,14.246948047138062,14.437349834702575,1,597.52125,556.7770280000001,1,0,0,0,0,0
2014-05-23,607.25,614.7293,606.47,614.13,8293200.0,0.0112964579182242,74.56093834271567,14.566548994095001,14.46318966658106,1,600.38,558.446628,1,0,0,0,0,0
2014-05-27,615.88,625.86,615.63,625.63,12459500.0,0.01872567697393057,78.58515115529987,15.568326955453244,14.684217124355499,-1,603.6600000000001,560.465428,1,0,0,0,0,0
2014-05-28,626.02,629.83,623.78,624.01,11267200.0,-0.002589389894985916,76.74343398322918,16.046548127965366,14.956683325077472,1,606.685,562.410828,1,0,0,0,0,0
2014-05-29,627.85,636.87,627.77,635.38,13445500.0,0.018220861845162695,80.24313271850959,17.14536473744954,15.394419607551887,-1,610.836,564.490428,1,0,0,0,0,0
2014-05-30,637.98,644.17,628.9,633.0,20143600.0,-0.003745789920992171,77.6104035257806,17.621014619666994,15.839738609974908,-1,615.254,566.525228,1,0,0,0,0,0
2014-06-02,633.96,634.83,622.5,628.65,13191100.0,-0.006872037914691931,72.90239650267503,17.44585695337412,16.16096227865475,1,618.368,568.524228,1,0,0,0,0,0
2014-06-03,628.46,638.74,628.25,637.54,10453900.0,0.01414141414141401,76.0940799458516,17.81898576806327,16.492566976536455,1,621.6629999999999,570.6176280000001,1,0,0,0,0,0
2014-06-04,637.44,647.89,636.11,644.82,11981500.0,0.01141889136367924,78.3435982352381,18.488998534351936,16.89185328809955,1,625.674,572.730228,1,0,0,0,0,0
2014-06-05,646.2,649.3699,642.61,647.35,10850200.0,0.003923575571477267,79.0803354488261,19.0050598351836,17.31449459751636,-1,629.778,574.777428,1,0,0,0,0,0
2014-06-06,649.9,651.26,644.47,645.57,12497800.0,-0.0027496717386266134,77.09320413094687,19.050805186716275,17.661756715356347,-1,633.608,576.893228,1,0,0,0,0,0
2014-06-09,92.7,93.88,91.75,93.7,75414997.0,-0.8548569481233639,8.210179904119414,-25.15427529497981,9.098550313289115,1,581.5649999999999,568.018028,1,1,0,0,0,0
2014-06-10,94.73,95.05,93.57,94.25,62777000.0,0.005869797225186657,8.298119595644138,-59.457352307192195,-4.612630210807147,-1,528.427,559.165828,0,1,0,0,0,0
2014-06-11,94.13,94.76,93.47,93.86,45681000.0,-0.004137931034482789,8.29205308318653,-85.68651689160708,-20.827407546967134,-1,475.412,550.308228,0,1,0,0,0,0
2014-06-12,94.04,94.12,91.9,92.29,54749000.0,-0.01672704027274652,8.265855156432266,-105.38518980655772,-37.738963998885254,-1,421.10299999999995,541.321028,0,1,0,0,0,0
2014-06-13,92.2,92.44,90.88,91.28,54525000.0,-0.010943764221475805,8.247802151981148,-119.69822197859531,-54.13081559482727,1,366.93100000000004,532.295628,0,1,0,0,0,0
2014-06-16,91.51,92.75,91.45,92.2,35561000.0,0.010078878177037787,8.443957362133176,-129.47466345835585,-69.19958516753299,-1,313.286,523.363828,0,1,0,0,0,0
2014-06-17,92.31,92.7,91.8,92.08,29726000.0,-0.0013015184381779399,8.441422367146998,-135.6683465156229,-82.49333743715097,1,258.74,514.569028,0,1,0,0,0,0
2014-06-18,92.27,92.29,91.35,92.18,33514000.0,0.0010860121633362585,8.466083700546292,-138.9668919705686,-93.7880483438345,-1,203.476,505.94322800000003,0,1,0,0,0,0
2014-06-19,92.29,92.3,91.3389,91.86,35528000.0,-0.003471468865263727,8.458232577176503,-139.99308123617485,-103.02905492230258,-1,147.927,497.311628,0,1,0,0,0,0
2014-06-20,91.85,92.55,90.9,90.91,100898000.0,-0.0103418245155672,8.433229040087468,-139.27749640169344,-110.27874321818076,0,92.461,488.52342799999997,0,1,0,0,0,0
2014-06-23,91.32,91.62,90.6,90.83,43694000.0,-0.0008799912000879706,8.4309688218475,-137.1360268430348,-115.65019994315158,-1,92.174,479.870428,0,1,0,0,0,0
2014-06-24,90.75,91.74,90.19,90.28,39036000.0,-0.0060552680832324235,8.41427213048614,-133.93930822194292,-119.30802159890985,0,91.777,471.28382799999997,0,1,0,0,0,0
2014-06-25,90.21,90.7,89.65,90.36,36869000.0,0.0008861320336730483,8.442674725004366,-129.9020009464784,-121.42681746842356,1,91.427,462.657428,0,1,0,0,0,0
2014-06-26,90.37,91.05,89.8,90.9,32629000.0,0.005976095617529875,8.648611459389869,-125.21542685947372,-122.1845393466336,1,91.288,454.11623,0,1,0,0,0,0
2014-06-27,90.82,92.0,90.77,91.98,64029000.0,0.011881188118811892,9.089036158258907,-120.03049927723956,-121.7537313327548,1,91.358,445.57562999999993,0,1,0,0,0,0
2014-06-30,92.1,93.725,92.09,92.93,49589000.0,0.010328332246140493,9.502348482449321,-114.5245816640676,-120.30790139901737,1,91.431,436.93543,0,1,0,0,0,0
2014-07-01,93.52,94.07,93.13,93.52,38223000.0,0.006348864736898552,9.77669151279315,-108.8586395835019,-118.01804903591429,0,91.575,428.18243,0,1,0,0,0,0
2014-07-02,93.865,94.06,93.09,93.48,28465000.0,-0.00042771599657820403,9.77452807165487,-103.18214775874529,-115.0508687804805,1,91.705,419.41805,0,1,0,0,0,0
2014-07-03,93.67,94.1,93.2,94.03,22891800.0,0.005883611467693672,10.069206928598916,-97.515014303352,-111.54369788505481,1,91.922,410.80365000000006,0,1,0,0,0,0
2014-07-07,94.14,95.99,94.1,95.968,56468000.0,0.020610443475486573,11.170124076399006,-91.80907197444441,-107.59677270293274,-1,92.4278,401.36761,0,1,0,0,0,0
2014-07-08,96.27,96.8,93.92,95.35,65222000.0,-0.0064396465488497645,11.123361154775836,-86.34164625265703,-103.3457474128776,0,92.8798,391.83581,0,1,0,0,0,0
2014-07-09,95.44,95.95,94.76,95.39,36436000.0,0.0004195070791819244,11.149288661072077,-81.07090933384748,-98.89077979707157,-1,93.3908,381.86181000000005,0,1,0,0,0,0
2014-07-10,93.76,95.55,93.52,95.035,39686000.0,-0.003721564105252151,11.118288488600328,-76.04584867855397,-94.32179357336807,1,93.8583,371.91591,0,1,0,0,0,0
2014-07-11,95.36,95.89,94.8625,95.22,34018000.0,0.001946651233756036,11.256766321614506,-71.22745815171656,-89.70292648903776,1,94.2903,362.01851000000005,0,1,0,0,0,0
2014-07-14,95.86,96.89,95.65,96.45,42810000.0,0.012917454316320187,12.235812670491825,-66.54253727568481,-85.07084864636718,-1,94.7373,352.11791000000005,0,1,0,0,0,0
2014-07-15,96.8,96.85,95.03,95.32,45477900.0,-0.01171591498185598,12.103700091098148,-62.203838158842984,-80.49744654886234,-1,94.97630000000001,342.17271,0,1,0,0,0,0
2014-07-16,96.97,97.1,94.74,94.78,53502000.0,-0.005665127989928576,12.03681597789894,-58.13877374355276,-76.02571198780043,-1,95.10229999999999,332.04911,0,1,0,0,0,0
2014-07-17,95.03,95.279,92.57,93.0899,57298000.0,-0.01783182105929526,11.816723490991222,-54.42616687979486,-71.70580296619933,1,95.06329000000001,322.02270799999997,0,1,0,0,0,0
2014-07-18,93.62,94.74,93.02,94.43,49988000.0,0.014395761516555527,13.172414789159035,-50.790285526368635,-67.52269947823319,-1,95.10328999999999,312.064708,0,1,0,0,0,0
2014-07-21,94.99,95.0,93.72,93.939,39079000.0,-0.005199618765223013,13.092992488342603,-47.40202195287095,-63.49856397316075,1,94.90038999999999,302.183688,0,1,0,0,0,0
2014-07-22,94.68,94.89,94.12,94.72,55197000.0,0.00831390583250835,13.981423161892124,-44.14490351833152,-59.627831882194904,1,94.83739,292.367238,0,1,0,0,0,0
2014-07-23,95.42,97.88,95.17,97.19,92918000.0,0.026076858108108114,16.875618103099555,-40.89291724034955,-55.88084895382583,-1,95.01739,282.454438,0,1,0,0,0,0
2014-07-24,97.035,97.32,96.42,97.03,45729000.0,-0.0016462599032821545,16.83610103065763,-37.89181212523148,-52.28304158810697,1,95.21689,272.519838,0,1,0,0,0,0
2014-07-25,96.85,97.84,96.64,97.671,43469000.0,0.006606204266721649,17.66789738259307,-35.05756951794261,-48.8379471740741,1,95.46199,262.595858,0,1,0,0,0,0
2014-07-28,97.82,99.24,97.55,99.02,55318000.0,0.013811673884776443,19.492864925074272,-32.329880073281046,-45.5363337539155,-1,95.71899,252.79985799999997,0,1,0,0,0,0
2014-07-29,99.33,99.44,98.25,98.38,43143000.0,-0.006463340739244594,19.274580086876554,-29.875423897853537,-42.40415178270311,-1,96.02499,242.817258,0,1,0,0,0,0
2014-07-30,98.44,98.7,97.67,98.15,33010000.0,-0.002337873551534808,19.191406153562454,-27.630303829950464,-39.449382192152584,-1,96.36199,232.688458,0,1,0,0,0,0
2014-07-31,97.16,97.45,95.33,95.6,56843000.0,-0.025980641874681742,18.251060653392003,-25.759850171850317,-36.71147578809213,1,96.613,222.506258,0,1,0,0,0,0
2014-08-01,94.9,96.62,94.81,96.13,48511000.0,0.00554393305439338,19.137902199820232,-23.958556278218012,-34.16089188611731,-1,96.783,212.30265799999998,0,1,0,0,0,0
2014-08-04,96.37,96.58,95.17,95.59,39958000.0,-0.005617393113492075,18.912778194562037,-22.317331076332664,-31.792179724160384,-1,96.9481,202.069058,0,1,0,0,0,0
2014-08-05,95.36,95.68,94.36,95.12,55933000.0,-0.004916832304634355,18.70652091688673,-20.81463519364378,-29.596670818057067,-1,96.9881,191.688858,0,1,0,0,0,0
2014-08-06,94.75,95.48,94.71,94.96,38558000.0,-0.001682085786375187,18.63202699060784,-19.412869072521218,-27.559910468949898,-1,96.76509999999999,181.075458,0,1,0,0,0,0
2014-08-07,94.93,95.95,94.1,94.48,46711000.0,-0.005054759898904693,18.39535764235383,-18.131680583635784,-25.674264491887076,1,96.5101,170.48485799999997,0,1,0,0,0,0
2014-08-08,94.26,94.82,93.28,94.74,41865000.0,0.0027519051651141435,18.99557348694671,-16.90053084922542,-23.919517763354747,1,96.217,159.672058,0,1,0,0,0,0
2014-08-11,95.27,96.08,94.8355,95.99,36585000.0,0.013194004644289548,21.967179597341854,-15.643641104610737,-22.264342431605947,0,95.914,148.931858,0,1,0,0,0,0
2014-08-12,96.04,96.88,95.61,95.97,33795000.0,-0.00020835503698302116,21.95330287092763,-14.482218756498256,-20.70791769658441,1,95.673,138.278258,0,1,0,0,0,0
2014-08-13,96.15,97.24,96.04,97.24,31916000.0,0.013233302073564657,25.185208021925007,-13.30592240106543,-19.227518637480618,1,95.582,127.472258,0,1,0,0,0,0
2014-08-14,97.33,97.57,96.8,97.5,28116000.0,0.002673796791443861,25.86206803158798,-12.211947508335257,-17.824404411651546,1,95.77199999999999,116.52585799999999,0,1,0,0,0,0
2014-08-15,97.9,98.19,96.86,97.98,48951000.0,0.00492307692307703,27.172040291605796,-11.177386580887557,-16.495000845498748,1,95.957,105.538458,0,1,0,0,0,0
2014-08-18,98.49,99.37,97.98,99.16,47572000.0,0.012043274137579107,30.42658617538551,-10.145324468717575,-15.225065570142513,1,96.31400000000001,94.61025799999999,1,0,0,0,0,0
2014-08-19,99.41,100.68,99.32,100.53,69274700.0,0.01381605486083104,34.10826935321488,-9.111824814240038,-14.00241741896202,0,96.85499999999999,94.74685799999999,1,0,0,0,0,0
2014-08-20,100.44,101.09,99.95,100.57,52612800.0,0.0003978911767630322,34.21772447771228,-8.195073520113866,-12.84094863919239,0,97.416,94.873258,1,0,0,0,0,0
2014-08-21,100.57,100.94,100.11,100.58,33421900.0,9.94332305856993e-05,34.247131062105254,-7.38263220967184,-11.74928535328828,1,98.026,95.007658,1,0,0,0,0,0
2014-08-22,100.29,101.47,100.19,101.32,44102400.0,0.007357327500497002,36.50898403427603,-6.60294021761986,-10.720016326154598,1,98.684,95.188258,1,0,0,0,0,0
2014-08-25,101.79,102.17,101.28,101.54,40144700.0,0.0021713383339914127,37.20062487656478,-5.899273383760118,-9.755867737675702,-1,99.239,95.393458,1,0,0,0,0,0
2014-08-26,101.42,101.5,100.86,100.889,33119800.0,-0.006411266495962242,35.95254887949888,-5.332670897018033,-8.87122836954417,1,99.7309,95.567238,1,0,0,0,0,0
2014-08-27,101.02,102.57,100.7,102.13,46827400.0,0.012300647245983232,40.079610025974894,-4.7289832404877075,-8.042779343732878,1,100.21990000000001,95.768238,1,0,0,0,0,0
2014-08-28,101.59,102.78,101.56,102.25,68389800.0,0.0011749730735337582,40.4790057194936,-4.192544384340152,-7.272732351854334,1,100.6949,95.96963800000002,1,0,0,0,0,0
2014-08-29,102.86,102.9,102.2,102.5,44567000.0,0.0024449877750611915,41.355998043509395,-3.704536227707848,-6.5590931270250366,1,101.1469,96.182438,1,0,0,0,0,0
2014-09-02,103.06,103.74,102.72,103.3,53491400.0,0.007804878048780495,44.18982707185716,-3.2161590539622154,-5.890506312412473,-1,101.56089999999999,96.43023799999999,1,0,0,0,0,0
2014-09-03,103.1,103.2,98.58,98.94,125233100.0,-0.04220716360116161,34.426039999718085,-3.1446822477061005,-5.3413414994711985,-1,101.4019,96.592438,1,0,0,0,0,0
2014-09-04,98.85,100.09,97.79,98.12,85594800.0,-0.008287851222963383,32.95141330770926,-3.118258171605646,-4.896724833898088,1,101.1569,96.749238,1,0,0,0,0,0
2014-09-05,98.8,99.39,98.31,98.97,58353200.0,0.008662861801875144,36.01118381403112,-2.99421357441463,-4.516222582001396,-1,100.99589999999999,96.921438,1,0,0,0,0,0
2014-09-08,99.3,99.31,98.05,98.36,46277800.0,-0.0061634838840052275,34.784369172250265,-2.911566513089312,-4.19529136821898,-1,100.6999,97.070638,1,0,0,0,0,0
2014-09-09,99.08,103.08,96.14,97.99,189560600.0,-0.003761691744611717,34.0271464204267,-2.843149966317739,-3.924863087838732,1,100.3449,97.19083799999999,1,0,0,0,0,0
2014-09-10,98.01,101.11,97.76,101.0,100741900.0,0.030717420144912744,44.59400175243036,-2.5170327292024837,-3.643297016111483,1,100.356,97.352238,1,0,0,0,0,0
2014-09-11,100.41,101.44,99.62,101.43,62353100.0,0.004257425742574261,45.926454994948905,-2.198541643380537,-3.3543459415652936,1,100.28599999999999,97.510438,1,0,0,0,0,0
2014-09-12,101.21,102.19,101.08,101.66,62626100.0,0.0022675736961450532,46.665292906828924,-1.9056094064159907,-3.0645986345354332,0,100.227,97.674038,1,0,0,0,0,0
2014-09-15,102.81,103.05,101.44,101.63,61216500.0,-0.000295101318119273,46.5758998710043,-1.6567809084361755,-2.783035089315582,-1,100.14,97.82603799999998,1,0,0,0,0,0
2014-09-16,99.8,101.26,98.89,100.86,66818200.0,-0.007576503001082369,44.23373503627861,-1.5043736133416132,-2.5273027941207884,1,99.896,97.92387799999999,1,0,0,0,0,0
2014-09-17,101.27,101.8,100.5922,101.58,60892400.0,0.007138607971445499,46.92155895980723,-1.3103864321325744,-2.283919521723146,1,100.16,98.04847800000002,1,0,0,0,0,0
2014-09-18,101.93,102.35,101.56,101.79,37023900.0,0.0020673360897816018,47.71313626034454,-1.1267168578846736,-2.0524789889554516,-1,100.52700000000002,98.176478,1,0,0,0,0,0
2014-09-19,102.29,102.35,100.88,100.96,70838500.0,-0.008154042636801417,44.86521235101631,-1.0361869423584267,-1.8492205796360468,0,100.726,98.29497800000001,1,0,0,0,0,0
2014-09-22,101.8,102.14,100.58,101.06,52722000.0,0.0009904912836768975,45.28892580102894,-0.9454733396827635,-1.6684711316453904,1,100.99600000000001,98.411778,1,0,0,0,0,0
2014-09-23,100.6,102.94,100.54,102.64,63347200.0,0.015634276667326308,51.61583452359734,-0.7375869177610213,-1.4822942888685167,-1,101.461,98.535578,1,0,0,0,0,0
2014-09-24,102.16,102.85,101.2,101.75,59725174.0,-0.008671083398285262,48.23229060673221,-0.6373045425486907,-1.3132963396045516,-1,101.536,98.664178,1,0,0,0,0,0
2014-09-25,100.51,100.71,97.72,97.87,99565849.0,-0.038132678132678066,36.881545357738,-0.8609886697464475,-1.2228348056329308,1,101.18,98.725978,1,0,0,0,0,0
2014-09-26,98.53,100.75,98.4,100.75,62370501.0,0.029426790640645795,46.87529501070317,-0.7966843401179631,-1.1376047125299373,-1,101.089,98.87917999999999,1,0,0,0,0,0
2014-09-29,98.65,100.435,98.63,100.11,49766312.0,-0.006352357320099311,45.16395522722653,-0.7882785623165205,-1.0677394824872541,1,100.937,98.99278,1,0,0,0,0,0
2014-09-30,100.81,101.54,100.53,100.75,55264139.0,0.006392967735491029,47.23836780940355,-0.7216554764342931,-0.998522681276662,-1,100.926,99.12899999999999,1,0,0,0,0,0
2014-10-01,100.59,100.69,98.7,99.18,51491286.0,-0.015583126550868465,42.946366880860154,-0.7864760732338567,-0.956113359668101,1,100.686,99.2182,1,0,0,0,0,0
2014-10-02,99.27,100.22,98.04,99.9,47757828.0,0.007259528130671544,45.39657155150386,-0.7708628533676176,-0.9190632584080043,-1,100.497,99.2724,1,0,0,0,0,0
2014-10-03,99.44,100.21,99.04,99.62,43469585.0,-0.002802802802802762,44.594504603011494,-0.7721816941747761,-0.8896869455613587,0,100.36300000000001,99.3242,1,0,0,0,0,0
2014-10-06,99.95,100.65,99.42,99.62,37051182.0,0.0,44.594504603011494,-0.7644151826228267,-0.8646325929736524,-1,100.21900000000001,99.36318000000001,1,0,0,0,0,0
2014-10-07,99.43,100.12,98.73,98.75,42094183.0,-0.008733186107207414,41.925227962664906,-0.8190207341690439,-0.8555102212127308,1,99.83,99.35778,1,0,0,0,0,0
2014-10-08,98.76,101.11,98.31,100.8,57404674.0,0.020759493670886142,49.58309337822472,-0.6889365282959261,-0.8221954826293698,1,99.735,99.40617999999999,1,0,0,0,0,0
2014-10-09,101.54,102.38,100.61,101.02,77376525.0,0.002182539682539675,50.33989379562575,-0.5616177171041983,-0.7700799295243355,-1,100.05,99.46358000000001,1,0,0,0,0,0
2014-10-10,100.69,102.03,100.3,100.73,66331592.0,-0.002870718669570338,49.28957712193372,-0.478600212984162,-0.7117839862163008,-1,100.048,99.56617999999999,1,0,0,0,0,0
2014-10-13,101.33,101.78,99.81,99.81,53583368.0,-0.009133326714980683,46.009881130535916,-0.4814941888105011,-0.6657260267351409,-1,100.018,99.63978000000002,1,0,0,0,0,0
2014-10-14,100.39,100.52,98.57,98.75,63688562.0,-0.010620178338843878,42.50091259750281,-0.5628328400840132,-0.6451473894049155,-1,99.818,99.70298000000001,1,0,0,0,0,0
2014-10-15,97.97,99.15,95.18,97.54,100933600.0,-0.012253164556962015,38.85781407107948,-0.7166698706819545,-0.6594518856603233,-1,99.65400000000001,99.75138000000001,0,0,0,0,0,0
2014-10-16,95.55,97.72,95.41,96.26,72154523.0,-0.01312282140660248,35.40084443081403,-0.931138542852068,-0.7137892170986723,1,99.29,99.77738000000001,0,0,0,0,0,0
2014-10-17,97.5,99.0,96.81,97.67,68179688.0,0.014647828797007989,41.56770295515623,-0.9760796558873182,-0.7662473048564015,1,99.095,99.84118000000001,0,0,0,0,0,0
2014-10-20,98.315,99.96,98.22,99.76,77517279.0,0.02139858707893927,49.29457048899343,-0.8334428680273192,-0.7796864174905851,1,99.109,99.94157999999999,0,0,0,0,0,0
2014-10-21,103.02,103.02,101.27,102.47,94623904.0,0.027165196471531594,57.198102527941444,-0.49601013830195484,-0.7229511616528591,1,99.481,100.07118,0,0,0,0,0,0
2014-10-22,102.84,104.11,102.6,102.99,68263146.0,0.005074655996877064,58.53371544943709,-0.1845057473398981,-0.615262078790267,1,99.7,100.21158,0,0,0,0,0,0
2014-10-23,104.08,105.051,103.63,104.83,71074674.0,0.01786581221477812,62.94045003028534,0.20843365580518025,-0.45052293187117753,1,100.081,100.36337999999999,0,0,0,0,0,0
2014-10-24,105.18,105.49,104.53,105.22,47053916.0,0.0037203090718305187,63.818145901563824,0.5450279613370412,-0.2514127532295338,-1,100.53,100.51778,1,0,0,0,0,0
2014-10-27,104.85,105.48,104.7,105.11,34187701.0,-0.001045428625736533,63.362331726805536,0.793755374943629,-0.042379127594901256,1,101.06,100.66038,1,0,0,0,0,0
2014-10-28,105.4,106.74,105.35,106.74,48060949.0,0.015507563504899569,67.11097601794523,1.1096101249209482,0.18801872290826865,1,101.85900000000001,100.81198,1,0,0,0,0,0
2014-10-29,106.65,107.37,106.36,107.34,52687879.0,0.005621135469364935,68.39294854668756,1.3922927908584768,0.4288735364983103,-1,102.83899999999998,100.94818000000001,1,0,0,0,0,0
2014-10-30,106.959,107.35,105.9,106.98,40654793.0,-0.003353828954723359,66.7127050704023,1.5691832807997486,0.656935485358598,1,103.91099999999999,101.07637999999999,1,0,0,0,0,0
2014-10-31,108.01,108.04,107.21,108.0,44639285.0,0.009534492428491248,69.03399021241992,1.7712577868130097,0.8797999456494804,1,104.944,101.22478,1,0,0,0,0,0
2014-11-03,108.22,110.3,108.01,109.4,52282550.0,0.012962962962963065,71.9276127669245,2.021073906489363,1.108054737817457,-1,105.90799999999999,101.38637999999999,1,0,0,0,0,0
2014-11-04,109.36,109.49,107.72,108.6,41574365.0,-0.007312614259597949,68.01635342749815,2.1299489414894595,1.3124335785518575,1,106.521,101.52758,1,0,0,0,0,0
2014-11-05,109.1,109.3,108.125,108.86,37435905.0,0.0023941068139963217,68.61370372046416,2.211717713167701,1.4922904054750263,-1,107.10799999999999,101.68699999999998,1,0,0,0,0,0
2014-11-06,108.6,108.79,107.8,108.7,34968457.0,-0.0014697776961234421,67.77482185513045,2.237813272594636,1.6413949788989481,1,107.495,101.8184,1,0,0,0,0,0
2014-11-07,108.75,109.32,108.55,109.01,33691535.0,0.00285188592456298,68.57644753032268,2.2574857106345974,1.7646131252460782,-1,107.874,101.9536,1,0,0,0,0,0
2014-11-10,109.02,109.33,108.67,108.83,27195547.0,-0.001651224658288264,67.52607514799011,2.2328132821971423,1.8582531566362912,1,108.24600000000001,102.0802,1,0,0,0,0,0
2014-11-11,108.7,109.75,108.4,109.7,27442252.0,0.007994119268584177,69.92391945495115,2.2574395757894763,1.9380904404669284,1,108.542,102.20820000000002,1,0,0,0,0,0
2014-11-12,109.38,111.43,109.37,111.25,46942431.0,0.014129443938012631,73.65610566660179,2.3746545969710553,2.025403271767754,1,108.93299999999999,102.4544,1,0,0,0,0,0
2014-11-13,111.8,113.45,111.6,112.82,59522855.0,0.01411235955056167,76.7969077424089,2.564670301919932,2.1332566777981894,1,109.51700000000001,102.7484,1,0,0,0,0,0
2014-11-14,113.15,114.19,113.05,114.18,44063595.0,0.012054600248183167,79.11927118273593,2.792806021729774,2.2651665465845063,-1,110.13499999999999,103.0526,1,0,0,0,0,0
2014-11-17,114.27,117.28,113.3,113.99,46746712.0,-0.0016640392362936574,77.94552316586976,2.924561289139433,2.3970454950954916,1,110.59400000000001,103.3652,1,0,0,0,0,0
2014-11-18,113.94,115.69,113.89,115.47,44223978.0,0.012983595052197705,80.38638420395542,3.1125226947835927,2.540140935033112,-1,111.28099999999999,103.71480000000001,1,0,0,0,0,0
2014-11-19,115.44,115.74,113.8,114.67,41869160.0,-0.006928206460552477,75.52089642239523,3.1604978964160892,2.664212327309708,1,111.862,103.98820000000002,1,0,0,0,0,0
2014-11-20,114.91,116.86,114.85,116.31,43395537.0,0.014301909828202675,78.40631719413983,3.2928944458841016,2.789948751024587,1,112.623,104.2858,1,0,0,0,0,0
2014-11-21,117.51,117.57,116.03,116.47,57179298.0,0.0013756340813342316,78.67047031214767,3.371861606340417,2.9063313220877527,1,113.369,104.58200000000001,1,0,0,0,0,0
2014-11-24,116.85,118.77,116.62,118.625,47450824.0,0.01850261870009451,81.88476047854067,3.5672135228649893,3.0385077622432,-1,114.34850000000002,104.92190000000001,1,0,0,0,0,0
2014-11-25,119.07,119.75,117.45,117.6,68840440.0,-0.008640674394099102,76.0169570653988,3.5978486309926154,3.1503759359930834,1,115.1385,105.2567,1,0,0,0,0,0
2014-11-26,117.94,119.1,117.83,119.0,40831886.0,0.011904761904761862,78.30384127344809,3.6925302840157883,3.258806805597625,0,115.9135,105.60509999999998,1,0,0,0,0,0
2014-11-28,119.27,119.4,118.05,118.93,24814402.0,-0.0005882352941175562,77.9038472668409,3.719046903518091,3.350854825181718,-1,116.52449999999999,105.94789999999999,1,0,0,0,0,0
2014-12-01,118.81,119.25,111.27,115.07,83814037.0,-0.03245606659379474,59.77199678455449,3.3895195039427506,3.3585877609339247,-1,116.6135,106.23009999999998,1,0,0,0,0,0
2014-12-02,113.5,115.75,112.75,114.63,59348940.0,-0.003823759450769071,58.11165862337383,3.0576160483900736,3.298393418425155,1,116.67750000000001,106.5015,1,0,0,0,0,0
2014-12-03,115.75,116.35,115.11,115.93,43063440.0,0.011340835732356336,61.513273327547985,2.866436804884245,3.212002095716973,-1,116.72350000000002,106.76729999999999,1,0,0,0,0,0
2014-12-04,115.77,117.2,115.29,115.49,42155776.0,-0.0037953937721039166,59.74484919536541,2.6488868357000825,3.0993790437135953,-1,116.80549999999998,107.04209999999999,1,0,0,0,0,0
2014-12-05,115.99,116.08,114.64,115.0,38318895.0,-0.0042427915836869,57.753603860280705,2.409166639493691,2.9613365628696147,-1,116.6745,107.3847,1,0,0,0,0,0
2014-12-08,114.1,114.648,111.62,112.4,57664850.0,-0.022608695652173827,48.51400025579232,1.9864893730699436,2.7663671249096806,1,116.2675,107.6177,1,0,0,0,0,0
2014-12-09,110.19,114.3,109.35,114.12,60208036.0,0.01530249110320292,53.78177607765384,1.7699018922756125,2.567074078382867,-1,115.81700000000001,107.8979,1,0,0,0,0,0
2014-12-10,114.41,114.85,111.54,111.95,44565318.0,-0.019015071854188603,47.21789469764819,1.4069356108296205,2.335046384872218,-1,115.252,108.12190000000001,1,0,0,0,0,0
2014-12-11,112.26,113.8,111.34,111.62,41471578.0,-0.0029477445288075277,46.29260841122559,1.0802020785191928,2.084077523601613,-1,114.51400000000001,108.3707,1,0,0,0,0,0
